transaction_date,area,property_type,bedrooms,size_sqft,off_plan,price_aed,annual_rent_aed
2019-04-12,Downtown Dubai,Apartment,2,1545.0,False,3607000.0,193200.0
2019-04-12,Jumeirah Village Circle,Apartment,1,749.0,False,631000.0,49500.0
2019-04-12,Dubai Hills Estate,Villa,5,4229.0,False,5694000.0,310300.0
2019-04-12,Dubai Hills Estate,Apartment,3,1964.0,False,2170000.0,139400.0
2019-04-12,Jumeirah Village Circle,Apartment,1,759.0,False,542000.0,40900.0
2019-04-13,Palm Jumeirah,Townhouse,5,3042.0,False,8240000.0,428100.0
2019-04-13,International City,Apartment,0,427.0,False,170000.0,15400.0
2019-04-13,Jumeirah Lake Towers,Apartment,1,885.0,True,735000.0,66700.0
2019-04-14,International City,Apartment,2,1460.0,True,802000.0,64500.0
2019-04-14,Dubai Hills Estate,Apartment,2,1038.0,True,1294000.0,72500.0
2019-04-14,Jumeirah Village Circle,Apartment,3,1724.0,True,1082000.0,90100.0
2019-04-15,Dubai Hills Estate,Apartment,3,1881.0,False,2558000.0,134300.0
2019-04-15,Downtown Dubai,Apartment,3,1700.0,False,2433000.0,121600.0
2019-04-15,Dubai Hills Estate,Apartment,0,375.0,False,495000.0,25100.0
2019-04-16,Dubai South,Apartment,3,2231.0,False,1433000.0,108100.0
2019-04-17,Downtown Dubai,Apartment,0,435.0,True,1000000.0,53800.0
2019-04-17,Arabian Ranches,Apartment,0,405.0,False,438000.0,25400.0
2019-04-17,Dubai South,Villa,3,3208.0,False,1619000.0,113300.0
2019-04-17,Jumeirah Village Circle,Apartment,3,1309.0,False,992000.0,84800.0
2019-04-17,Arabian Ranches,Apartment,0,437.0,False,503000.0,33100.0
2019-04-17,Downtown Dubai,Apartment,3,1498.0,False,2768000.0,172500.0
2019-04-17,Dubai South,Apartment,1,562.0,True,365000.0,26200.0
2019-04-18,Arabian Ranches,Townhouse,4,2934.0,False,3738000.0,214100.0
2019-04-18,Jumeirah Lake Towers,Apartment,0,448.0,False,367000.0,24100.0
2019-04-18,Downtown Dubai,Apartment,3,1469.0,False,2347000.0,128500.0
2019-04-18,Downtown Dubai,Apartment,3,1859.0,False,3464000.0,207200.0
2019-04-18,Dubai Marina,Apartment,1,929.0,False,1547000.0,103300.0
2019-04-18,Dubai Hills Estate,Apartment,2,946.0,False,1393000.0,88300.0
2019-04-18,Dubai Hills Estate,Villa,5,4381.0,False,5841000.0,357300.0
2019-04-19,Dubai South,Apartment,1,907.0,False,692000.0,51700.0
2019-04-20,Dubai Hills Estate,Apartment,2,1473.0,False,2473000.0,131800.0
2019-04-20,Jumeirah Village Circle,Apartment,1,892.0,False,640000.0,41900.0
2019-04-21,Dubai Hills Estate,Apartment,2,1356.0,True,2005000.0,126200.0
2019-04-21,Dubai Hills Estate,Villa,3,2898.0,False,3812000.0,263600.0
2019-04-21,International City,Apartment,1,901.0,False,394000.0,36200.0
2019-04-21,Dubai South,Apartment,2,1029.0,False,638000.0,48200.0
2019-04-22,International City,Apartment,1,901.0,False,401000.0,38000.0
2019-04-22,Jumeirah Village Circle,Apartment,0,384.0,False,297000.0,25400.0
2019-04-22,Business Bay,Apartment,2,1444.0,False,1773000.0,127200.0
2019-04-23,Palm Jumeirah,Apartment,2,1199.0,True,3516000.0,183300.0
2019-04-23,Jumeirah Village Circle,Apartment,2,1284.0,False,1153000.0,109100.0
2019-04-23,Dubai Hills Estate,Apartment,0,480.0,False,710000.0,34000.0
2019-04-24,Downtown Dubai,Apartment,3,1802.0,False,3467000.0,191600.0
2019-04-24,Arabian Ranches,Apartment,3,1658.0,False,1663000.0,91000.0
2019-04-24,Dubai Marina,Apartment,0,466.0,False,772000.0,51500.0
2019-04-24,Dubai Marina,Apartment,1,1000.0,False,1507000.0,121700.0
2019-04-24,Jumeirah Lake Towers,Apartment,3,1533.0,True,1407000.0,99200.0
2019-04-25,Arabian Ranches,Apartment,0,503.0,False,524000.0,25800.0
2019-04-25,Jumeirah Lake Towers,Apartment,2,1100.0,False,912000.0,70200.0
2019-04-25,Jumeirah Village Circle,Apartment,1,1018.0,False,860000.0,70100.0
2019-04-26,Dubai Marina,Apartment,3,1723.0,False,2298000.0,141200.0
2019-04-26,Arabian Ranches,Apartment,3,1649.0,True,1470000.0,84000.0
2019-04-26,Dubai Hills Estate,Townhouse,5,3495.0,False,5103000.0,259400.0
2019-04-26,Palm Jumeirah,Townhouse,4,3057.0,True,6248000.0,293200.0
2019-04-27,Palm Jumeirah,Apartment,2,1334.0,False,3164000.0,205100.0
2019-04-27,Arabian Ranches,Townhouse,4,2983.0,True,2820000.0,169800.0
2019-04-27,Downtown Dubai,Apartment,3,1590.0,False,3525000.0,196100.0
2019-04-27,International City,Apartment,1,829.0,False,312000.0,26400.0
2019-04-27,Dubai Hills Estate,Apartment,2,1307.0,False,1950000.0,129900.0
2019-04-28,Dubai South,Apartment,0,457.0,False,267000.0,15800.0
2019-04-28,Dubai Marina,Apartment,3,1789.0,True,1883000.0,101700.0
2019-05-01,Dubai Hills Estate,Apartment,3,1763.0,True,1988000.0,124800.0
2019-05-01,Business Bay,Apartment,2,1365.0,False,2411000.0,157200.0
2019-05-02,Dubai Marina,Apartment,2,1380.0,False,2425000.0,191100.0
2019-05-02,Arabian Ranches,Apartment,3,1664.0,True,1392000.0,83200.0
2019-05-02,Dubai South,Apartment,3,1602.0,False,1131000.0,81700.0
2019-05-03,Jumeirah Village Circle,Apartment,3,1851.0,False,1269000.0,96100.0
2019-05-03,Downtown Dubai,Apartment,2,1482.0,False,3156000.0,163700.0
2019-05-03,Business Bay,Apartment,1,842.0,False,1264000.0,95200.0
2019-05-04,International City,Apartment,3,1694.0,True,662000.0,55600.0
2019-05-04,Arabian Ranches,Apartment,0,459.0,False,498000.0,29600.0
2019-05-04,Downtown Dubai,Apartment,1,870.0,False,1545000.0,84700.0
2019-05-04,Dubai Marina,Apartment,2,880.0,True,1317000.0,72900.0
2019-05-05,Arabian Ranches,Apartment,1,914.0,False,955000.0,63000.0
2019-05-05,Dubai Hills Estate,Apartment,0,535.0,False,868000.0,47000.0
2019-05-05,International City,Apartment,1,955.0,False,364000.0,33800.0
2019-05-06,Downtown Dubai,Apartment,1,810.0,False,1517000.0,83600.0
2019-05-06,Downtown Dubai,Apartment,2,1272.0,False,2438000.0,116800.0
2019-05-07,Downtown Dubai,Apartment,2,1421.0,False,2510000.0,152400.0
2019-05-07,Downtown Dubai,Apartment,2,1346.0,True,2921000.0,140900.0
2019-05-07,International City,Apartment,2,1519.0,False,581000.0,44200.0
2019-05-07,Business Bay,Apartment,3,1709.0,True,2475000.0,177600.0
2019-05-07,Arabian Ranches,Apartment,2,1312.0,False,1314000.0,74500.0
2019-05-07,Arabian Ranches,Villa,4,3543.0,False,3991000.0,194200.0
2019-05-07,Business Bay,Apartment,3,1750.0,False,2531000.0,164000.0
2019-05-08,Jumeirah Lake Towers,Apartment,1,906.0,False,895000.0,58700.0
2019-05-08,Jumeirah Lake Towers,Apartment,3,1998.0,False,1634000.0,136400.0
2019-05-08,Dubai Hills Estate,Villa,6,4378.0,True,6360000.0,350900.0
2019-05-08,Dubai South,Apartment,1,1033.0,False,790000.0,68200.0
2019-05-08,Business Bay,Apartment,3,2048.0,False,2929000.0,182900.0
2019-05-09,Business Bay,Apartment,1,812.0,True,1408000.0,92800.0
2019-05-09,Dubai Hills Estate,Apartment,2,1261.0,True,1586000.0,79500.0
2019-05-10,Arabian Ranches,Villa,6,4246.0,False,4490000.0,274000.0
2019-05-10,Palm Jumeirah,Apartment,0,371.0,True,813000.0,41000.0
2019-05-11,Palm Jumeirah,Apartment,1,780.0,True,1353000.0,58200.0
2019-05-11,International City,Apartment,1,778.0,True,314000.0,28400.0
2019-05-11,Arabian Ranches,Apartment,2,1055.0,False,1162000.0,62200.0
2019-05-11,Jumeirah Village Circle,Apartment,3,1736.0,False,1469000.0,119300.0
2019-05-12,Dubai Marina,Apartment,1,850.0,False,1267000.0,80200.0
2019-05-12,Dubai Marina,Apartment,0,354.0,True,517000.0,38100.0
2019-05-12,Dubai Marina,Apartment,0,525.0,False,965000.0,49500.0
2019-05-13,Jumeirah Village Circle,Apartment,3,2089.0,False,1578000.0,118000.0
2019-05-13,Jumeirah Lake Towers,Apartment,0,473.0,False,437000.0,28200.0
2019-05-14,Jumeirah Village Circle,Apartment,2,1329.0,True,1209000.0,100400.0
2019-05-14,Dubai Hills Estate,Villa,3,2969.0,False,4010000.0,227400.0
2019-05-14,Jumeirah Village Circle,Apartment,0,399.0,False,366000.0,25800.0
2019-05-14,Dubai South,Villa,5,3649.0,False,2766000.0,167200.0
2019-05-15,Jumeirah Village Circle,Apartment,0,375.0,False,351000.0,24900.0
2019-05-15,Palm Jumeirah,Townhouse,3,2463.0,False,6153000.0,348600.0
2019-05-17,Dubai Hills Estate,Townhouse,4,2970.0,False,4306000.0,247100.0
2019-05-17,Dubai South,Apartment,2,1122.0,True,696000.0,57500.0
2019-05-18,Business Bay,Apartment,3,2206.0,False,2300000.0,160100.0
2019-05-18,Dubai Hills Estate,Apartment,3,1958.0,False,2696000.0,163000.0
2019-05-18,Dubai South,Apartment,0,617.0,False,388000.0,30200.0
2019-05-18,Dubai South,Villa,5,3414.0,True,1947000.0,168000.0
2019-05-18,International City,Apartment,0,410.0,False,185000.0,18200.0
2019-05-18,Dubai Marina,Apartment,3,2004.0,False,3268000.0,191800.0
2019-05-20,Palm Jumeirah,Apartment,2,1428.0,False,3617000.0,186300.0
2019-05-21,Jumeirah Lake Towers,Apartment,0,327.0,False,284000.0,23200.0
2019-05-21,Palm Jumeirah,Apartment,3,1671.0,True,4152000.0,186700.0
2019-05-22,International City,Apartment,1,1062.0,False,594000.0,54800.0
2019-05-22,Downtown Dubai,Apartment,1,1004.0,False,2690000.0,165000.0
2019-05-23,Arabian Ranches,Apartment,3,1592.0,False,1872000.0,113600.0
2019-05-23,Dubai South,Apartment,2,1162.0,True,818000.0,51900.0
2019-05-23,Jumeirah Lake Towers,Apartment,1,820.0,False,812000.0,64200.0
2019-05-24,International City,Apartment,3,1763.0,True,673000.0,50700.0
2019-05-24,Jumeirah Lake Towers,Apartment,2,1171.0,True,1275000.0,111400.0
2019-05-24,Arabian Ranches,Apartment,1,959.0,False,1103000.0,70500.0
2019-05-24,International City,Apartment,2,1338.0,True,451000.0,31300.0
2019-05-24,Dubai Marina,Apartment,1,985.0,True,1276000.0,78100.0
2019-05-25,Dubai South,Townhouse,4,3035.0,False,1911000.0,139500.0
2019-05-25,Dubai South,Townhouse,4,3087.0,False,2181000.0,142200.0
2019-05-25,Dubai Hills Estate,Apartment,0,456.0,False,603000.0,39300.0
2019-05-25,Business Bay,Apartment,0,588.0,False,914000.0,47300.0
2019-05-25,Jumeirah Lake Towers,Apartment,3,1818.0,False,1655000.0,106200.0
2019-05-26,Jumeirah Village Circle,Townhouse,5,3574.0,True,2909000.0,274500.0
2019-05-26,Dubai South,Apartment,2,1285.0,False,1021000.0,80800.0
2019-05-26,International City,Apartment,2,1378.0,False,612000.0,53100.0
2019-05-26,International City,Apartment,0,620.0,False,231000.0,19900.0
2019-05-26,Downtown Dubai,Apartment,0,480.0,False,1123000.0,61900.0
2019-05-27,Jumeirah Lake Towers,Apartment,3,1760.0,False,1369000.0,102400.0
2019-05-27,Arabian Ranches,Apartment,1,983.0,False,1014000.0,58800.0
2019-05-27,Dubai Marina,Apartment,2,1170.0,False,2210000.0,129400.0
2019-05-28,Jumeirah Village Circle,Apartment,3,1870.0,False,1508000.0,118300.0
2019-05-28,Dubai Marina,Apartment,1,930.0,False,1315000.0,81700.0
2019-05-28,Dubai Marina,Apartment,0,326.0,False,465000.0,28300.0
2019-05-28,Jumeirah Lake Towers,Apartment,2,1172.0,False,1211000.0,80400.0
2019-05-28,Dubai Marina,Apartment,3,1914.0,False,2226000.0,123900.0
2019-06-01,International City,Apartment,3,1939.0,False,641000.0,52700.0
2019-06-01,Business Bay,Apartment,2,1477.0,False,2495000.0,162000.0
2019-06-01,International City,Apartment,3,1428.0,False,627000.0,51900.0
2019-06-02,International City,Apartment,1,878.0,False,387000.0,27700.0
2019-06-02,Jumeirah Lake Towers,Apartment,0,501.0,False,567000.0,41900.0
2019-06-02,Arabian Ranches,Apartment,3,1670.0,False,1933000.0,100600.0
2019-06-03,Jumeirah Village Circle,Apartment,0,471.0,False,326000.0,24500.0
2019-06-03,International City,Apartment,0,395.0,False,207000.0,19300.0
2019-06-03,Dubai Marina,Apartment,1,1105.0,False,1491000.0,100700.0
2019-06-04,Jumeirah Lake Towers,Apartment,1,691.0,False,709000.0,54200.0
2019-06-04,Dubai Marina,Apartment,0,538.0,False,676000.0,44600.0
2019-06-04,Downtown Dubai,Apartment,2,1209.0,True,2243000.0,129500.0
2019-06-05,Palm Jumeirah,Villa,5,4188.0,False,9417000.0,448800.0
2019-06-05,Dubai Marina,Apartment,0,494.0,False,749000.0,51500.0
2019-06-05,Palm Jumeirah,Apartment,0,398.0,False,921000.0,47600.0
2019-06-05,Jumeirah Village Circle,Apartment,3,1193.0,False,805000.0,63500.0
2019-06-06,Palm Jumeirah,Apartment,0,327.0,False,745000.0,37000.0
2019-06-06,Downtown Dubai,Apartment,3,1456.0,False,3156000.0,163000.0
2019-06-06,Business Bay,Apartment,2,1364.0,False,1859000.0,103200.0
2019-06-06,International City,Apartment,1,812.0,False,351000.0,34100.0
2019-06-06,Dubai Marina,Apartment,3,1751.0,False,2583000.0,144700.0
2019-06-07,Jumeirah Lake Towers,Apartment,2,1311.0,True,981000.0,62900.0
2019-06-07,Dubai South,Apartment,1,853.0,False,543000.0,38600.0
2019-06-07,Palm Jumeirah,Apartment,0,512.0,False,1389000.0,72800.0
2019-06-07,International City,Apartment,3,1864.0,False,675000.0,59500.0
2019-06-07,Business Bay,Apartment,3,1899.0,False,2675000.0,210800.0
2019-06-07,Dubai Hills Estate,Apartment,1,983.0,False,1219000.0,66000.0
2019-06-07,Dubai Marina,Apartment,0,432.0,False,685000.0,43900.0
2019-06-08,Dubai Hills Estate,Townhouse,3,2644.0,False,3395000.0,222500.0
2019-06-08,International City,Apartment,1,871.0,False,422000.0,31700.0
2019-06-08,Dubai South,Apartment,2,1310.0,False,921000.0,60900.0
2019-06-08,Business Bay,Apartment,1,790.0,False,881000.0,56300.0
2019-06-08,Dubai Marina,Apartment,0,441.0,True,664000.0,39200.0
2019-06-08,Downtown Dubai,Apartment,0,510.0,False,885000.0,52100.0
2019-06-09,Business Bay,Apartment,3,1196.0,True,1430000.0,91000.0
2019-06-09,Palm Jumeirah,Townhouse,4,3148.0,False,7353000.0,378300.0
2019-06-09,Arabian Ranches,Townhouse,4,2673.0,True,2660000.0,120700.0
2019-06-09,Palm Jumeirah,Villa,3,3162.0,True,7476000.0,386000.0
2019-06-10,Jumeirah Lake Towers,Apartment,0,371.0,False,332000.0,26500.0
2019-06-10,International City,Apartment,1,768.0,False,308000.0,27900.0
2019-06-10,Arabian Ranches,Apartment,3,1748.0,False,1982000.0,93300.0
2019-06-10,Business Bay,Apartment,3,1605.0,False,2586000.0,201800.0
2019-06-11,Arabian Ranches,Townhouse,6,3976.0,False,3788000.0,198900.0
2019-06-11,Dubai Hills Estate,Apartment,2,1110.0,False,1353000.0,67700.0
2019-06-11,Dubai Marina,Apartment,2,1530.0,True,2611000.0,166100.0
2019-06-11,Business Bay,Apartment,0,515.0,False,660000.0,50300.0
2019-06-12,Palm Jumeirah,Townhouse,6,3723.0,True,7653000.0,392500.0
2019-06-12,Palm Jumeirah,Apartment,0,534.0,False,1134000.0,60000.0
2019-06-12,Downtown Dubai,Apartment,2,1331.0,True,2301000.0,130900.0
2019-06-12,Jumeirah Village Circle,Apartment,1,895.0,False,746000.0,57500.0
2019-06-13,Arabian Ranches,Villa,4,3306.0,False,4159000.0,261700.0
2019-06-13,Palm Jumeirah,Apartment,3,1694.0,False,3493000.0,169600.0
2019-06-13,Palm Jumeirah,Apartment,0,412.0,False,1035000.0,54100.0
2019-06-14,Downtown Dubai,Apartment,3,2051.0,False,4517000.0,252500.0
2019-06-14,Palm Jumeirah,Villa,3,2880.0,False,6644000.0,286700.0
2019-06-14,Downtown Dubai,Apartment,0,592.0,False,992000.0,47500.0
2019-06-14,Arabian Ranches,Townhouse,5,2967.0,True,3077000.0,178600.0
2019-06-14,Jumeirah Village Circle,Apartment,1,767.0,True,659000.0,55700.0
2019-06-15,Downtown Dubai,Apartment,2,1335.0,False,3257000.0,161800.0
2019-06-15,Dubai Marina,Townhouse,3,2828.0,False,4517000.0,323800.0
2019-06-15,Dubai Marina,Townhouse,5,3880.0,False,5066000.0,308600.0
2019-06-15,Dubai South,Townhouse,6,3214.0,False,2135000.0,147200.0
2019-06-16,Dubai Hills Estate,Apartment,3,1396.0,True,1716000.0,99800.0
2019-06-16,Dubai Hills Estate,Villa,6,3913.0,False,5928000.0,381500.0
2019-06-16,Arabian Ranches,Apartment,1,960.0,False,866000.0,58100.0
2019-06-16,Palm Jumeirah,Villa,4,3680.0,False,9112000.0,442700.0
2019-06-16,Business Bay,Apartment,0,526.0,False,802000.0,52700.0
2019-06-17,Jumeirah Lake Towers,Apartment,1,815.0,False,901000.0,71200.0
2019-06-17,Dubai South,Apartment,3,1699.0,False,906000.0,69100.0
2019-06-17,Dubai Hills Estate,Apartment,0,300.0,False,372000.0,20300.0
2019-06-17,Dubai South,Townhouse,4,3163.0,False,2094000.0,173700.0
2019-06-17,Jumeirah Village Circle,Apartment,2,1047.0,False,814000.0,65100.0
2019-06-17,Jumeirah Village Circle,Apartment,3,1554.0,True,966000.0,75600.0
2019-06-18,Arabian Ranches,Villa,5,3564.0,False,3418000.0,172600.0
2019-06-19,Dubai Marina,Apartment,2,1273.0,False,1821000.0,116800.0
2019-06-19,Palm Jumeirah,Apartment,0,359.0,True,840000.0,42600.0
2019-06-19,Dubai Hills Estate,Apartment,2,1438.0,False,2028000.0,120000.0
2019-06-20,Jumeirah Lake Towers,Apartment,3,1857.0,False,1913000.0,144400.0
2019-06-20,Downtown Dubai,Apartment,1,860.0,False,1771000.0,105000.0
2019-06-20,Business Bay,Apartment,0,441.0,False,611000.0,41800.0
2019-06-20,Downtown Dubai,Apartment,3,1573.0,False,3091000.0,168400.0
2019-06-21,Dubai South,Apartment,1,824.0,False,519000.0,42000.0
2019-06-21,Business Bay,Apartment,0,334.0,False,452000.0,25500.0
2019-06-22,Business Bay,Apartment,0,455.0,False,570000.0,39500.0
2019-06-22,Jumeirah Lake Towers,Apartment,3,1610.0,False,1433000.0,113100.0
2019-06-22,Dubai Marina,Apartment,2,1353.0,False,1920000.0,110600.0
2019-06-23,Business Bay,Townhouse,5,3674.0,False,5273000.0,322100.0
2019-06-23,Jumeirah Village Circle,Apartment,0,435.0,True,303000.0,26700.0
2019-06-23,Jumeirah Lake Towers,Apartment,3,1736.0,True,1377000.0,101100.0
2019-06-24,International City,Apartment,2,1182.0,False,516000.0,46600.0
2019-06-24,Jumeirah Village Circle,Apartment,2,1473.0,False,1191000.0,108200.0
2019-06-25,Dubai Marina,Apartment,1,863.0,False,1176000.0,78100.0
2019-06-25,Arabian Ranches,Villa,4,3361.0,True,3354000.0,157600.0
2019-06-26,Business Bay,Townhouse,6,3588.0,False,4575000.0,280300.0
2019-06-26,Dubai Hills Estate,Villa,3,2873.0,False,4497000.0,359300.0
2019-06-26,Business Bay,Townhouse,4,3334.0,True,3813000.0,287800.0
2019-06-26,Jumeirah Lake Towers,Apartment,1,971.0,True,815000.0,62700.0
2019-06-27,Downtown Dubai,Apartment,1,981.0,False,1900000.0,89100.0
2019-06-27,Dubai Marina,Apartment,0,611.0,False,859000.0,58200.0
2019-06-27,Arabian Ranches,Apartment,3,1747.0,False,2035000.0,135700.0
2019-06-27,Dubai South,Apartment,2,1482.0,False,1018000.0,77200.0
2019-06-28,Jumeirah Lake Towers,Apartment,2,1195.0,False,1303000.0,94600.0
2019-07-01,Arabian Ranches,Apartment,3,1885.0,False,1750000.0,105000.0
2019-07-01,Jumeirah Lake Towers,Apartment,1,902.0,False,529000.0,35200.0
2019-07-03,Jumeirah Village Circle,Apartment,1,962.0,True,595000.0,45100.0
2019-07-03,Downtown Dubai,Apartment,2,1309.0,True,2453000.0,139700.0
2019-07-03,Arabian Ranches,Apartment,1,937.0,False,966000.0,57400.0
2019-07-03,Business Bay,Apartment,0,360.0,True,544000.0,32600.0
2019-07-04,Jumeirah Lake Towers,Apartment,2,1304.0,False,1470000.0,112900.0
2019-07-04,Palm Jumeirah,Apartment,1,796.0,True,1994000.0,101300.0
2019-07-04,Arabian Ranches,Apartment,1,753.0,False,717000.0,31400.0
2019-07-04,Dubai South,Villa,3,3369.0,False,2217000.0,167000.0
2019-07-04,Jumeirah Lake Towers,Apartment,3,1911.0,False,1919000.0,144000.0
2019-07-04,Dubai South,Apartment,3,1845.0,False,1360000.0,105300.0
2019-07-04,Business Bay,Apartment,0,520.0,False,701000.0,47400.0
2019-07-05,Arabian Ranches,Apartment,3,1586.0,False,1693000.0,87600.0
2019-07-05,Business Bay,Townhouse,3,2836.0,False,3922000.0,237900.0
2019-07-06,Business Bay,Apartment,1,1047.0,True,1469000.0,95400.0
2019-07-06,Jumeirah Village Circle,Apartment,3,2060.0,True,1427000.0,114000.0
2019-07-08,Palm Jumeirah,Apartment,3,1636.0,False,3690000.0,211400.0
2019-07-08,International City,Apartment,1,835.0,True,309000.0,25000.0
2019-07-08,Arabian Ranches,Apartment,3,1770.0,False,1608000.0,77900.0
2019-07-08,Jumeirah Lake Towers,Apartment,0,473.0,False,477000.0,36300.0
2019-07-08,Dubai Marina,Apartment,0,531.0,False,724000.0,42000.0
2019-07-09,Downtown Dubai,Apartment,3,2043.0,False,3473000.0,201200.0
2019-07-09,International City,Apartment,1,834.0,True,371000.0,37700.0
2019-07-09,Dubai Hills Estate,Apartment,0,415.0,True,459000.0,26600.0
2019-07-09,Business Bay,Apartment,1,1021.0,True,1474000.0,103500.0
2019-07-09,International City,Apartment,1,937.0,False,523000.0,43600.0
2019-07-09,Jumeirah Lake Towers,Apartment,0,552.0,False,581000.0,40700.0
2019-07-10,Business Bay,Apartment,0,447.0,False,590000.0,38200.0
2019-07-10,Jumeirah Village Circle,Apartment,2,1215.0,False,1140000.0,101100.0
2019-07-10,Jumeirah Village Circle,Apartment,1,831.0,False,640000.0,54100.0
2019-07-11,Business Bay,Apartment,1,940.0,False,1585000.0,107700.0
2019-07-12,Arabian Ranches,Apartment,0,420.0,False,412000.0,21200.0
2019-07-12,Dubai Hills Estate,Apartment,1,806.0,False,1029000.0,62200.0
2019-07-13,Dubai Hills Estate,Apartment,3,1697.0,False,2401000.0,150300.0
2019-07-13,Jumeirah Lake Towers,Apartment,2,1296.0,False,1132000.0,103000.0
2019-07-13,Arabian Ranches,Apartment,1,1028.0,True,967000.0,54400.0
2019-07-13,Arabian Ranches,Apartment,3,1690.0,False,2000000.0,96300.0
2019-07-14,Arabian Ranches,Apartment,2,1462.0,True,1205000.0,70800.0
2019-07-14,Jumeirah Village Circle,Apartment,2,1458.0,True,1057000.0,59700.0
2019-07-14,Dubai Hills Estate,Villa,5,3983.0,True,4732000.0,284100.0
2019-07-14,Dubai Hills Estate,Apartment,1,907.0,False,1207000.0,78000.0
2019-07-15,Business Bay,Apartment,1,892.0,False,1156000.0,79700.0
2019-07-15,Jumeirah Village Circle,Townhouse,3,2392.0,False,1692000.0,119000.0
2019-07-15,Business Bay,Apartment,1,815.0,False,1259000.0,90800.0
